年份,公司代號,公司名稱,ROE,ROA
1999,4104,佳醫,26.0,41.0
2000,4104,佳醫,6.9,9.0
2001,4104,佳醫,         14.30,22.2
2002,4104,佳醫,15.2,21.9
2003,4104,佳醫,10.39,14.34
2004,4104,佳醫,4.8,7.1
2005,4104,佳醫,6.8,11.8
2006,4104,佳醫,10.04,14.13
2007,4104,佳醫,31.52,37.55
2008,4104,佳醫,5.58,6.54
2009,4104,佳醫,6.96,8.14
2010,4104,佳醫,6.29,7.5
2011,4104,佳醫,5.24,6.3
2013,4104,佳醫,2.62,4.66
2014,4104,佳醫,2.7,4.8
2015,4104,佳醫,3.27,5.84
2016,4104,佳醫,3.14,5.79
2017,4104,佳醫,3.13,5.77
2018,4104,佳醫,3.92,6.7
2019,4104,佳醫,4.62,7.33
2020,4104,佳醫,4.88,          7.34
2021,4104,佳醫,5.01,7.47
2022,4104,佳醫,          5.02,          7.83
